OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,Shape_Length,Shape_Area
13564,TX021,5,RoD,393312,865.930721552779346,35968.455383384891320
13565,TX021,5,Sa,393314,2695.029306381184142,113757.575015148831881
13566,TX021,5,CsC2,393283,1610.995644046727875,112050.453168894484406
13567,TX021,5,CsD3,393284,749.853490276965317,37608.131543847252033
13568,TX021,5,PaE,393400,2224.687398240241691,176760.486522023682483
13569,TX021,5,DeC,393308,1374.529005967171088,42223.375440572308435
13570,TX021,5,SkC,393318,2819.806254426616761,161589.845910440286389
13571,TX021,5,TfA,393320,5108.669128635104244,298352.929859044612385
13572,TX021,5,TfB,393321,1640.741187392725124,114343.269178914022632
13573,TX021,5,MaA,393306,563.667921931945216,15816.637603015326022
13574,TX021,5,DeC,393308,1636.293067608764431,51153.341135340815526
13575,TX021,5,DeC,393308,12377.567943665995699,591411.865958530339412
13576,TX021,5,AfC,393291,1727.217665812652058,113323.070379451659392
13577,TX021,5,PaE,393400,587.335626800497039,13658.806666554708499
13578,TX021,5,PaE,393400,5055.435924492096092,356643.168624560988974
13579,TX021,5,SkC,393318,871.636276423160098,25819.308389245994476
13580,TX021,5,DeC,393308,12432.810442240977864,1014906.109260318684392
13581,TX021,5,DeC,393308,1449.245412684682151,73744.259600628225598
13582,TX021,5,AfC,393291,2014.027287213379850,102256.679362678944017
13583,TX021,5,AfC,393291,1449.101435871196827,135726.348291705915472
13584,TX021,5,AfC2,393292,2001.350003309071326,150292.952952449122677
13585,TX021,5,AfC,393291,4990.367810495561571,442193.960853908676654
13586,TX021,5,CsD3,393284,934.923394950233387,52002.585830276999332
13587,TX021,5,W,393326,290.925871852187413,3750.726098520493451
13588,TX021,5,Gs,393296,1165.261350246006714,34075.956069147847302
13589,TX021,5,DeC,393308,1534.873249888943519,75181.794342791981762
13590,TX021,5,PaE,393400,6255.087835288411043,849089.687816677615047
13591,TX021,5,Sa,393314,2932.647764215000734,107897.141013375425246
13592,TX021,5,AtD,393399,805.914962661736126,26622.483288788054779
13593,TX021,5,PaE,393400,1466.987279250189431,135600.664783476560842
13594,TX021,5,MaA,393306,715.161214239230048,29963.845743340876652
13595,TX021,5,AfC2,393292,647.493679672584676,25039.033426341520681
13596,TX021,5,AfC2,393292,908.395202617350833,30299.213800005414669
13597,TX021,5,AfC,393291,2595.399492512920915,102489.246491082711145
13598,TX021,5,AtD,393399,1110.807847749210396,62733.178231159050483
13599,TX021,5,CsC2,393283,1081.081328341430435,60189.200443429239385
13600,TX021,5,AtD,393399,1317.807265801613084,34235.636135017870401
13601,TX021,5,AfC,393291,4983.242155679254211,589275.097576946020126
13602,TX021,5,DeC,393308,542.880495858120298,15927.912387849475635
13603,TX021,5,GP,393295,1561.214501235457647,123472.438399185266462
13604,TX021,5,AfC,393291,2035.395169770081793,89849.139746401880984
13605,TX021,5,DoB,393288,1358.685907686656719,48422.090959127010137
13606,TX021,5,CsC2,393283,1263.442867967501343,46211.787721332555520
13607,TX021,5,DeC,393308,2900.621376355531993,295116.181701650959440
13608,TX021,5,AfC2,393292,2269.260302336695986,113470.975832988886395
13609,TX021,5,Uh,393324,2321.207734002884536,110129.553842877270654
13610,TX021,5,DoD,393289,1086.861267838139383,60794.297134677719441
13611,TX021,5,AfC,393291,1418.929279742773815,100580.164641494862735
13612,TX021,5,AfC2,393292,3452.147659247461888,253904.141118375846418
13613,TX021,5,AfC2,393292,983.473557805232076,54698.118850452068727
13614,TX021,5,AfC2,393292,1533.597074194076413,113102.052932677659555
13615,TX021,5,Sa,393314,1407.839019251214040,57650.120724902924849
13616,TX021,5,SkC,393318,1966.975547479343277,96589.122678376239492
13617,TX021,5,AtD,393399,784.770835756013525,40417.787929125443043
13618,TX021,5,TfB,393321,1456.290077206218029,41517.869835834055266
13619,TX021,5,AfC,393291,3573.498008050745739,289356.420143172610551
13620,TX021,5,AfC2,393292,1715.334574318065052,75664.134544779662974
13621,TX021,5,DeC,393308,709.166532894447300,25382.031355511870061
13622,TX021,5,AfC,393291,1409.845837468030140,83645.411218315799488
13623,TX021,5,AfC,393291,1751.234026113522759,128501.774745215530857
13624,TX021,5,AfC,393291,1128.556865501076572,70944.803923468207358
13625,TX021,5,W,393326,627.328728707139362,29051.104438690104871
13626,TX021,5,JeF,393302,1679.239010149085516,56597.153030290573952
13627,TX021,5,DeC,393308,918.825887969795076,55443.370529067033203
13628,TX021,5,PaE,393400,545.606818122998448,18925.964269608110044
13629,TX021,5,AfC2,393292,1726.119586456935167,141519.746420554612996
13630,TX021,5,AfC,393291,1007.353039061624258,57607.863384784570371
13631,TX021,5,PaE,393400,6128.929666875425028,811190.874269654275849
13632,TX021,5,Sa,393314,8648.606486914111883,691346.503907158388756
13633,TX021,5,JeF,393302,3627.539665061172400,170935.674750734819099
13634,TX021,5,Sa,393314,1507.029791326780014,49800.466797013956239
13635,TX021,5,AfC,393291,603.798993209069749,26382.913507838973601
13636,TX021,5,W,393326,300.192941158681492,6041.620846085677840
13637,TX021,5,SkC,393318,12417.219487707257940,751448.799978084512986
13638,TX021,5,TfB,393321,6501.962414765132962,369760.773536383931059
13639,TX021,5,AfC,393291,479.839087735561407,16003.161825485292866
13640,TX021,5,MaA,393306,1296.564747399889484,64216.578826848955941
13641,TX021,5,SkC,393318,878.932478192073290,34983.473232672862650
13642,TX021,5,DeC,393308,1899.005764878366108,96041.592402593421866
13643,TX021,5,TfB,393321,3412.593080908334741,187787.811926538794069
13644,TX021,5,DeC,393308,3132.862895863051108,221038.965109115262749
13645,TX021,5,DeC,393308,1760.195279136569070,144269.837343196035363
13646,TX021,5,CsC2,393283,2619.683184338216961,143355.081121831841301
13647,TX021,5,CsC2,393283,3049.004629058676073,258533.584189428947866
13648,TX021,5,TfB,393321,1132.811750193543958,27113.409669213495363
13649,TX021,5,SkC,393318,1016.233161444928783,62125.828474869726051
13650,TX021,5,AfC2,393292,877.586251369586080,29103.072644287974981
13651,TX021,5,WsB,393330,3313.624494401336960,133292.164528179244371
13652,TX021,5,DeC,393308,221.272866019908207,2201.759953668049548
13653,TX021,5,TfA,393320,2691.880819943130518,162180.596115216379985
13654,TX021,5,AtD,393399,800.929638936929223,26958.775373568878422
13655,TX021,5,DeC,393308,691.362619962749591,32433.316246949256310
13656,TX021,5,CsC2,393283,569.787206734722758,17017.924720403334504
13657,TX021,5,AfC,393291,5070.404997895267115,353504.766839438176248
13658,TX021,5,JeF,393302,485.619703521120357,15812.484007586874213
13659,TX021,5,PaE,393400,3048.041920232895336,430320.001087524753530
13660,TX021,5,SkC,393318,1740.190655848314464,83677.186078803671990
13661,TX021,5,DeC,393308,616.338083276102452,19590.760024179860920
13662,TX021,5,TfB,393321,894.049620103737084,26344.175534640271508
13663,TX021,5,AfE2,393293,1364.492743689908366,72054.478570313774981
13664,TX021,5,DeC,393308,1364.434387372037463,101851.227588654946885
13665,TX021,5,AtD,393399,480.268356299674224,16350.958410029244988
13666,TX021,5,AfC2,393292,1185.591657282496271,91948.862948243870051
13667,TX021,5,CsD3,393284,1561.219106534304728,75138.019207323493902
13668,TX021,5,TfB,393321,8673.300854118519055,703777.507943945704028
13669,TX021,5,AfC,393291,523.023221997068163,8400.500808314694950
13670,TX021,5,SkC,393318,1805.306749019893232,63918.318133179702272
13671,TX021,5,CsD3,393284,1228.416672135263980,49838.846809769805986
13672,TX021,5,CfB,393279,1762.873284472262867,113595.647712891804986
13673,TX021,5,AfC2,393292,3559.352364141261660,165154.750482674513478
13674,TX021,5,PaE,393400,1115.733309752008381,64161.198800286299956
13675,TX021,5,CsC2,393283,1316.444451667305657,65744.386697690148139
13676,TX021,5,MaB,393307,1210.898537311506971,36893.839182920237363
13677,TX021,5,DeC,393308,1223.837054857017620,67866.114312561170664
13678,TX021,5,SkC,393318,797.045882213502182,33603.450517789315199
13679,TX021,5,AfC2,393292,2308.667694519427641,187323.083520572807174
13680,TX021,5,CfB,393279,553.563417610765782,21986.981018641163246
13681,TX021,5,MaB,393307,637.984370345042748,18439.115341393702693
13682,TX021,5,AfC2,393292,2091.079323487523652,157292.919523708464112
13683,TX021,5,DeC,393308,7070.061287143725167,543232.255260277655907
13684,TX021,5,AfC,393291,4760.132636416074092,344858.482380771718454
13685,TX021,5,MaA,393306,522.063498113017545,15462.193712507740202
13686,TX021,5,Tw,393323,2171.751108129353725,100724.615136042484664
13687,TX021,5,AtD,393399,750.649432401148147,29713.714915966091212
13688,TX021,5,WsB,393330,2008.873481679690940,123225.262820305928471
13689,TX021,5,WsB,393330,1269.934512570466040,58253.985102456928871
13690,TX021,5,Gs,393296,4476.579795873215517,190490.499973213241901
13691,TX021,5,JeF,393302,1048.765001842282118,32936.510763414611574
13692,TX021,5,PaE,393400,634.173187504926773,30288.915207916983491
13693,TX021,5,DeC,393308,626.184449223460319,19326.150255200533138
13694,TX021,5,JeF,393302,546.777153055250096,19495.657501842644706
13695,TX021,5,AfC2,393292,987.377847319077887,38752.005475713522173
13696,TX021,5,Uh,393324,2492.167495626159052,138875.200921989075141
13697,TX021,5,PaE,393400,3290.163981986392628,282293.045121243456379
13698,TX021,5,AfC,393291,5927.131285995516009,625450.746279070037417
13699,TX021,5,TfA,393320,1672.113946151325763,81433.226979956132709
13700,TX021,5,JeF,393302,548.047456241001328,23260.168694838961528
13701,TX021,5,PaE,393400,2495.309381019335433,228560.932779747963650
13702,TX021,5,CfB,393279,770.581662926992408,36808.391037118788518
13703,TX021,5,AfC,393291,2591.283971638505591,189893.349063500994816
13704,TX021,5,CsD3,393284,1175.319356632919607,52023.917823608171602
13705,TX021,5,CsC2,393283,677.456254602085664,25344.629799975497008
13706,TX021,5,AfC2,393292,963.849912882455783,38912.419053743280529
13707,TX021,5,DeC,393308,3345.757151269022870,227047.741334275342524
13708,TX021,5,AfC2,393292,3121.187549003024742,162268.975507054885384
13709,TX021,5,AfC,393291,5043.348466266887044,395371.136727302917279
13710,TX021,5,TfB,393321,1018.665810819300759,39587.766413851939433
13711,TX021,5,AfC,393291,3412.518026745367479,149441.720535871543689
13712,TX021,5,AfC,393291,575.620044844686049,23585.213706363840174
13713,TX021,5,MaB,393307,2117.245647169603672,131298.269504718948156
13714,TX021,5,CsC2,393283,3745.125944662767324,325716.268579189723823
13715,TX021,5,JeF,393302,1987.815742534587798,68592.264166718028719
13716,TX021,5,CsD3,393284,1727.168415605558494,53578.147626191021118
13717,TX021,5,DeC,393308,664.725835950531859,23640.485720849559584
13718,TX021,5,CfB,393279,1512.513993665822909,85135.883899803200620
13719,TX021,5,W,393326,926.796984830503902,16522.658617283243075
13720,TX021,5,TfA,393320,2124.489538742338482,63182.887232618297276
13721,TX021,5,AfE2,393293,1582.906658143450159,90005.253665086464025
13722,TX021,5,DeC,393308,894.769030234382740,47328.669590712226636
13723,TX021,5,SkC,393318,765.331433407296458,33233.547427597099158
13724,TX021,5,TfA,393320,874.719759310417658,21776.659038703583064
13725,TX021,5,AfC,393291,617.116641072602192,17728.288918670219573
13726,TX021,5,RoD,393312,619.116527038253366,24049.427059284302231
13727,TX021,5,DeC,393308,1191.670652981817739,67720.459702174659469
13728,TX021,5,TfB,393321,1659.885813978402666,99563.140778568224050
13729,TX021,5,DeC,393308,726.426993056565834,25460.525035798702447
13730,TX021,5,SkC,393318,5551.001422094408554,238140.177027175785042
13731,TX021,5,DeC,393308,718.261831011987852,19229.762719729991659
13732,TX021,5,CsC2,393283,2450.329094827212884,218196.684078742982820
13733,TX021,5,AfC,393291,865.240759336937003,32783.865585179759364
13734,TX021,5,PaE,393400,2501.615728621555718,195883.084465481690131
13735,TX021,5,TfB,393321,1262.852582638744479,42671.975061388773611
13736,TX021,5,AfC,393291,674.072943626022834,30020.689818188511708
13737,TX021,5,DeC,393308,186.632088848548875,899.286552324547756
13738,TX021,5,JeF,393302,671.773069579088315,29471.736227365956438
13739,TX021,5,CsC2,393283,1560.899307305362754,99360.674461819056887
13740,TX021,5,DeC,393308,688.106812666230667,15042.709321750651725
13741,TX021,5,TfA,393320,491.177052034968369,7716.364705834618690
13742,TX021,5,TfB,393321,5308.123140013524790,222554.984710049640853
13743,TX021,5,Sa,393314,4083.847572743067758,189550.317248805455165
13744,TX021,5,AfC,393291,827.249184994351708,45095.669459367331001
13745,TX021,5,DeC,393308,1423.893413302288536,83113.539866879742476
13746,TX021,5,AfC2,393292,1546.087045195622522,67471.197075946081895
13747,TX021,5,DeC,393308,3214.962921956201626,261471.458520078100264
13748,TX021,5,TfB,393321,1706.441783711476774,83835.402992948351311
13749,TX021,5,AfC,393291,1461.049985709298880,98435.490134396924987
13750,TX021,5,SkC,393318,1000.456432113822871,70087.930302593624219
13751,TX021,5,TfB,393321,1007.799811251471851,38777.445415343194327
13752,TX021,5,AfC,393291,1574.756823765390209,55221.214426843383990
13753,TX021,5,DeC,393308,1471.991260587623628,107970.855237768540974
13754,TX021,5,SkC,393318,4801.372409999518823,237616.704026645602426
13755,TX021,5,AfC2,393292,1998.583835717216516,114481.150969461101340
13756,TX021,5,AfC,393291,5360.675714366801003,404949.514694182667881
13757,TX021,5,AfC,393291,2097.035505092174390,137403.851537298847688
13758,TX021,5,MaA,393306,1103.059027181983765,46793.917546926888463
13759,TX021,5,CsC2,393283,575.989799424368243,20367.349972519146831
13760,TX021,5,AtD,393399,491.057867844149825,12026.863039533089250
13761,TX021,5,AfC2,393292,1006.961875123163964,44189.046519878946128
13762,TX021,5,DeC,393308,1519.235897713653685,52146.216052565803693
13763,TX021,5,CsC2,393283,676.253204590185078,17950.971550266567647
13764,TX021,5,TfB,393321,2732.233917635593571,116800.623819668035139
13765,TX021,5,JeF,393302,688.857672380556778,32044.495395458096027
13766,TX021,5,SkC,393318,2766.362533892421652,123576.187576941854786
13767,TX021,5,JeF,393302,1296.895322850895809,30378.846589526267053
13768,TX021,5,CsD3,393284,608.626700731539017,26412.262420272549207
13769,TX021,5,MaA,393306,468.684121180813804,12578.810172244331625
13770,TX021,5,CsC2,393283,653.181994805683189,22571.592713330646802
13771,TX021,5,BeB,393274,1038.203178840039982,33862.661901912862959
13772,TX021,5,BeC2,393275,1146.285149355298699,59879.080321755835030
13773,TX021,5,CfB,393279,1050.262734349613083,52499.995684659596009
13774,TX021,5,CfB,393279,966.010511102970440,43288.417534234169580
13775,TX021,5,MaB,393307,546.369644665095961,12565.309418660390293
13776,TX021,5,RoD,393312,2187.612694611357256,68013.753954845087719
13777,TX021,5,AfC2,393292,848.606296272904046,43273.088307344165514
13778,TX021,5,MaB,393307,962.206205166271843,29525.325668514993595
13779,TX021,5,CfB,393279,621.864969851215278,18918.203761745171505
13780,TX021,5,AtD,393399,502.004185012345715,13205.849600903447936
13781,TX021,5,AfC,393291,1175.370734150042836,43968.106145589459629
13782,TX021,5,AfC,393291,1175.429553220328899,104664.058155668753898
13783,TX021,5,HeB,393297,572.514030751530640,23162.887383075056277
13784,TX021,5,AtD,393399,1029.906668985225679,57251.510962742002448
13785,TX021,5,BeC2,393275,974.544232283709675,45344.920514959892898
13786,TX021,5,CsC2,393283,757.071467118407327,31699.882427771608491
13787,TX021,5,W,393326,458.718201888602664,7320.339410048612990
13788,TX021,5,CfB,393279,240.261078472146551,3289.219655000004423
13789,TX021,5,HeB,393297,1152.101193760639489,33326.276504356057558
13790,TX021,5,CfB,393279,578.867576143970496,22698.454193587713235
13791,TX021,5,HeC2,393298,883.515228983814836,30316.750556775492441
13792,TX021,5,HeB,393297,1299.055579077101129,50301.139917282220267
13793,TX021,5,HeB,393297,1160.345273464161210,81630.175056765598129
13794,TX021,5,CsC2,393283,2735.142072285353606,126571.368763651291374
13795,TX021,5,W,393326,513.522654636799416,11395.675924144092278
13796,TX021,5,HeC2,393298,2730.745238567300930,188838.111499186401488
13797,TX021,5,BeC2,393275,2688.587660235250496,170548.838541432312923
13798,TX021,5,WsB,393330,382.295012689809255,7685.876029135717545
13799,TX021,5,MaB,393307,102.085628416939272,550.609935212394703
13800,TX021,5,MaB,393307,607.862298398491930,26105.763020388774748
13801,TX021,5,AfC,393291,507.637187751145916,19812.562518227074179
13802,TX021,5,PaE,393400,1152.541301367026563,83777.465164196066326
